Array Design Name	Exiqon miRCURY LNA microRNA Array v.10.0 - hsa, mmu & rno, miRBase 12.0 annotation
Provider	Eleanor Williams (ewilliam@ebi.ac.uk);Exiqon A/S
Comment[ArrayExpressAccession]	A-MEXP-1469
Comment[Description]	Exiqon miRCURY LNA microRNA Array<br> Product number 208100_A  <br> miRBase 12.00 annotation<br> Contains human, mouse and rat sequences <br> 
Comment[SubmittedName]	Exiqon miRCURY LNA microRNA Array v.10.0 - hsa, mmu & rno, miRBase 12.0 annotation
Comment[Organism]	Homo sapiens
Printing Protocol	Arrays manufactured by Exiqon (http://www.exiqon.com) using LNA (a high affinity RNA analogue) technology.
Technology Type	unknown_technology_type
Surface Type	unknown_surface_type
Surface Type Term Accession Number	#unknown_surface_type
Surface Type Term Source REF	The MGED Ontology
Substrate Type	unknown_substrate_type
Term Source Name	The MGED Ontology	mirbase
Term Source File	http://mged.sourceforge.net/ontologies/MGEDontology.php	http://microrna.sanger.ac.uk/
Term Source Version	
Comment[AdditionalFile:txt]	A-MEXP-1469_comments.txt

[main]
Block Column	Block Row	Column	Row	Reporter Name	Reporter Database Entry[mirbase]	Reporter Group[role]	Control Type
1	8	14	2	11085	hsa-miR-373	Experimental	
3	2	11	2	27545	hsa-miR-373*	Experimental	
3	4	11	2	27545	hsa-miR-373*	Experimental	
3	6	11	2	27545	hsa-miR-373*	Experimental	
3	8	11	2	27545	hsa-miR-373*	Experimental	
3	1	5	4	27378	hsa-miR-374a	Experimental	
3	3	5	4	27378	hsa-miR-374a	Experimental	
3	5	5	4	27378	hsa-miR-374a	Experimental	
3	7	5	4	27378	hsa-miR-374a	Experimental	
3	2	15	5	29577	hsa-miR-374a*	Experimental	
3	4	15	5	29577	hsa-miR-374a*	Experimental	
3	6	15	5	29577	hsa-miR-374a*	Experimental	
3	8	15	5	29577	hsa-miR-374a*	Experimental	
1	2	1	6	42476	hsa-miR-374b*	Experimental	
1	4	1	6	42476	hsa-miR-374b*	Experimental	
1	6	1	6	42476	hsa-miR-374b*	Experimental	
1	8	1	6	42476	hsa-miR-374b*	Experimental	
3	2	5	2	14302	rno-miR-374	Experimental	
3	4	5	2	14302	rno-miR-374	Experimental	
3	6	5	2	14302	rno-miR-374	Experimental	
3	8	5	2	14302	rno-miR-374	Experimental	
2	1	2	6	42498	rno-miR-375	Experimental	
2	3	2	6	42498	rno-miR-375	Experimental	
2	5	2	6	42498	rno-miR-375	Experimental	
2	7	2	6	42498	rno-miR-375	Experimental	
4	2	11	3	11089	hsa-miR-376a	Experimental	
4	4	11	3	11089	hsa-miR-376a	Experimental	
4	6	11	3	11089	hsa-miR-376a	Experimental	
4	8	11	3	11089	hsa-miR-376a	Experimental	
3	1	8	7	42885	hsa-miR-376a*	Experimental	
3	3	8	7	42885	hsa-miR-376a*	Experimental	
3	5	8	7	42885	hsa-miR-376a*	Experimental	
3	7	8	7	42885	hsa-miR-376a*	Experimental	
3	2	11	3	11090	hsa-miR-376b	Experimental	
3	4	11	3	11090	hsa-miR-376b	Experimental	
3	6	11	3	11090	hsa-miR-376b	Experimental	
3	8	11	3	11090	hsa-miR-376b	Experimental	
4	1	2	7	42629	hsa-miR-376c	Experimental	
4	3	2	7	42629	hsa-miR-376c	Experimental	
4	5	2	7	42629	hsa-miR-376c	Experimental	
4	7	2	7	42629	hsa-miR-376c	Experimental	
4	2	14	5	42899	hsa-miR-377*	Experimental	
4	4	14	5	42899	hsa-miR-377*	Experimental	
4	6	14	5	42899	hsa-miR-377*	Experimental	
4	8	14	5	42899	hsa-miR-377*	Experimental	
2	2	11	3	11091	rno-miR-377	Experimental	
2	4	11	3	11091	rno-miR-377	Experimental	
2	6	11	3	11091	rno-miR-377	Experimental	
2	8	11	3	11091	rno-miR-377	Experimental	
1	2	11	3	11092	rno-miR-378*	Experimental	
1	4	11	3	11092	rno-miR-378*	Experimental	
1	6	11	3	11092	rno-miR-378*	Experimental	
1	8	11	3	11092	rno-miR-378*	Experimental	
3	1	3	2	11105	rno-miR-378	Experimental	
3	3	3	2	11105	rno-miR-378	Experimental	
3	5	3	2	11105	rno-miR-378	Experimental	
3	7	3	2	11105	rno-miR-378	Experimental	
1	2	10	4	42552	hsa-miR-379*	Experimental	
1	4	10	4	42552	hsa-miR-379*	Experimental	
1	6	10	4	42552	hsa-miR-379*	Experimental	
1	8	10	4	42552	hsa-miR-379*	Experimental	
4	1	10	11	42889	rno-miR-379*	Experimental	
4	3	10	11	42889	rno-miR-379*	Experimental	
4	5	10	11	42889	rno-miR-379*	Experimental	
4	7	10	11	42889	rno-miR-379*	Experimental	
4	1	5	1	11093	rno-miR-379	Experimental	
4	3	5	1	11093	rno-miR-379	Experimental	
4	5	5	1	11093	rno-miR-379	Experimental	
4	7	5	1	11093	rno-miR-379	Experimental	
2	2	11	2	27546	hsa-miR-380	Experimental	
2	4	11	2	27546	hsa-miR-380	Experimental	
2	6	11	2	27546	hsa-miR-380	Experimental	
2	8	11	2	27546	hsa-miR-380	Experimental	
4	1	13	8	28161	rno-miR-380	Experimental	
4	3	13	8	28161	rno-miR-380	Experimental	
4	5	13	8	28161	rno-miR-380	Experimental	
4	7	13	8	28161	rno-miR-380	Experimental	
2	2	5	2	14306	rno-miR-381	Experimental	
2	4	5	2	14306	rno-miR-381	Experimental	
2	6	5	2	14306	rno-miR-381	Experimental	
2	8	5	2	14306	rno-miR-381	Experimental	
3	1	5	1	11097	rno-miR-382	Experimental	
3	3	5	1	11097	rno-miR-382	Experimental	
3	5	5	1	11097	rno-miR-382	Experimental	
3	7	5	1	11097	rno-miR-382	Experimental	
2	1	5	1	11098	hsa-miR-383	Experimental	
2	3	5	1	11098	hsa-miR-383	Experimental	
2	5	5	1	11098	hsa-miR-383	Experimental	
2	7	5	1	11098	hsa-miR-383	Experimental	
2	1	4	6	42580	hsa-miR-384	Experimental	
2	3	4	6	42580	hsa-miR-384	Experimental	
2	5	4	6	42580	hsa-miR-384	Experimental	
2	7	4	6	42580	hsa-miR-384	Experimental	
3	2	16	2	11240	rno-miR-409-3p	Experimental	
3	4	16	2	11240	rno-miR-409-3p	Experimental	
3	6	16	2	11240	rno-miR-409-3p	Experimental	
3	8	16	2	11240	rno-miR-409-3p	Experimental	
4	1	5	8	42925	mmu-miR-409-5p	Experimental	
4	3	5	8	42925	mmu-miR-409-5p	Experimental	
4	5	5	8	42925	mmu-miR-409-5p	Experimental	
4	7	5	8	42925	mmu-miR-409-5p	Experimental	
3	2	16	10	42448	rno-miR-409-5p	Experimental	
3	4	16	10	42448	rno-miR-409-5p	Experimental	
3	6	16	10	42448	rno-miR-409-5p	Experimental	
3	8	16	10	42448	rno-miR-409-5p	Experimental	
1	1	5	1	11102	rno-miR-410	Experimental	
1	3	5	1	11102	rno-miR-410	Experimental	
1	5	5	1	11102	rno-miR-410	Experimental	
1	7	5	1	11102	rno-miR-410	Experimental	
4	2	12	5	42784	mmu-miR-411*	Experimental	
4	4	12	5	42784	mmu-miR-411*	Experimental	
4	6	12	5	42784	mmu-miR-411*	Experimental	
4	8	12	5	42784	mmu-miR-411*	Experimental	
3	1	7	2	17482	rno-miR-411	Experimental	
3	3	7	2	17482	rno-miR-411	Experimental	
3	5	7	2	17482	rno-miR-411	Experimental	
3	7	7	2	17482	rno-miR-411	Experimental	
1	1	3	8	42764	rno-miR-412	Experimental	
1	3	3	8	42764	rno-miR-412	Experimental	
1	5	3	8	42764	rno-miR-412	Experimental	
1	7	3	8	42764	rno-miR-412	Experimental	
1	1	16	6	42548	rno-miR-412	Experimental	
1	3	16	6	42548	rno-miR-412	Experimental	
1	5	16	6	42548	rno-miR-412	Experimental	
1	7	16	6	42548	rno-miR-412	Experimental	
4	1	7	2	17474	mmu-miR-421	Experimental	
4	3	7	2	17474	mmu-miR-421	Experimental	
4	5	7	2	17474	mmu-miR-421	Experimental	
4	7	7	2	17474	mmu-miR-421	Experimental	
4	1	3	2	11104	hsa-miR-422a	Experimental	
4	3	3	2	11104	hsa-miR-422a	Experimental	
4	5	3	2	11104	hsa-miR-422a	Experimental	
4	7	3	2	11104	hsa-miR-422a	Experimental	
4	1	4	7	42730	rno-miR-423	Experimental	
4	3	4	7	42730	rno-miR-423	Experimental	
4	5	4	7	42730	rno-miR-423	Experimental	
4	7	4	7	42730	rno-miR-423	Experimental	
2	2	8	3	27565	mmu-miR-423-5p	Experimental	
2	4	8	3	27565	mmu-miR-423-5p	Experimental	
2	6	8	3	27565	mmu-miR-423-5p	Experimental	
2	8	8	3	27565	mmu-miR-423-5p	Experimental	
1	2	15	9	42965	hsa-miR-424	Experimental	
1	4	15	9	42965	hsa-miR-424	Experimental	
1	6	15	9	42965	hsa-miR-424	Experimental	
1	8	15	9	42965	hsa-miR-424	Experimental	
2	2	4	6	42603	hsa-miR-424*	Experimental	
2	4	4	6	42603	hsa-miR-424*	Experimental	
2	6	4	6	42603	hsa-miR-424*	Experimental	
2	8	4	6	42603	hsa-miR-424*	Experimental	
2	1	3	2	11108	mmu-miR-425*	Experimental	
2	3	3	2	11108	mmu-miR-425*	Experimental	
2	5	3	2	11108	mmu-miR-425*	Experimental	
2	7	3	2	11108	mmu-miR-425*	Experimental	
1	1	1	4	17608	rno-miR-425	Experimental	
1	3	1	4	17608	rno-miR-425	Experimental	
1	5	1	4	17608	rno-miR-425	Experimental	
1	7	1	4	17608	rno-miR-425	Experimental	
4	1	1	3	13171	hsa-miR-429	Experimental	
4	3	1	3	13171	hsa-miR-429	Experimental	
4	5	1	3	13171	hsa-miR-429	Experimental	
4	7	1	3	13171	hsa-miR-429	Experimental	
4	1	7	6	42674	mmu-miR-431*	Experimental	
4	3	7	6	42674	mmu-miR-431*	Experimental	
4	5	7	6	42674	mmu-miR-431*	Experimental	
4	7	7	6	42674	mmu-miR-431*	Experimental	
1	2	1	7	42612	rno-miR-431	Experimental	
1	4	1	7	42612	rno-miR-431	Experimental	
1	6	1	7	42612	rno-miR-431	Experimental	
1	8	1	7	42612	rno-miR-431	Experimental	
1	1	3	2	11111	hsa-miR-432	Experimental	
1	3	3	2	11111	hsa-miR-432	Experimental	
1	5	3	2	11111	hsa-miR-432	Experimental	
1	7	3	2	11111	hsa-miR-432	Experimental	
3	1	1	7	42584	hsa-miR-432*	Experimental	
3	3	1	7	42584	hsa-miR-432*	Experimental	
3	5	1	7	42584	hsa-miR-432*	Experimental	
3	7	1	7	42584	hsa-miR-432*	Experimental	
2	2	6	7	42853	rno-miR-433	Experimental	
2	4	6	7	42853	rno-miR-433	Experimental	
2	6	6	7	42853	rno-miR-433	Experimental	
2	8	6	7	42853	rno-miR-433	Experimental	
4	1	15	2	11113	rno-miR-448	Experimental	
4	3	15	2	11113	rno-miR-448	Experimental	
4	5	15	2	11113	rno-miR-448	Experimental	
4	7	15	2	11113	rno-miR-448	Experimental	
3	1	15	2	11114	rno-miR-449a	Experimental	
3	3	15	2	11114	rno-miR-449a	Experimental	
3	5	15	2	11114	rno-miR-449a	Experimental	
3	7	15	2	11114	rno-miR-449a	Experimental	
2	1	8	4	33668	hsa-miR-449b	Experimental	
2	3	8	4	33668	hsa-miR-449b	Experimental	
2	5	8	4	33668	hsa-miR-449b	Experimental	
2	7	8	4	33668	hsa-miR-449b	Experimental	
2	2	7	3	18847	mmu-miR-450a-5p	Experimental	
2	4	7	3	18847	mmu-miR-450a-5p	Experimental	
2	6	7	3	18847	mmu-miR-450a-5p	Experimental	
2	8	7	3	18847	mmu-miR-450a-5p	Experimental	
4	2	1	5	42892	hsa-miR-450b-3p	Experimental	
4	4	1	5	42892	hsa-miR-450b-3p	Experimental	
4	6	1	5	42892	hsa-miR-450b-3p	Experimental	
4	8	1	5	42892	hsa-miR-450b-3p	Experimental	
3	2	1	5	42896	hsa-miR-450b-5p	Experimental	
3	4	1	5	42896	hsa-miR-450b-5p	Experimental	
3	6	1	5	42896	hsa-miR-450b-5p	Experimental	
3	8	1	5	42896	hsa-miR-450b-5p	Experimental	
3	1	14	5	42866	rno-miR-451	Experimental	
3	3	14	5	42866	rno-miR-451	Experimental	
3	5	14	5	42866	rno-miR-451	Experimental	
3	7	14	5	42866	rno-miR-451	Experimental	
4	2	2	5	29379	hsa-miR-452	Experimental	
4	4	2	5	29379	hsa-miR-452	Experimental	
4	6	2	5	29379	hsa-miR-452	Experimental	
4	8	2	5	29379	hsa-miR-452	Experimental	
2	2	8	5	42598	hsa-miR-452*	Experimental	
2	4	8	5	42598	hsa-miR-452*	Experimental	
2	6	8	5	42598	hsa-miR-452*	Experimental	
2	8	8	5	42598	hsa-miR-452*	Experimental	
2	1	10	5	42672	hsa-miR-453	Experimental	
2	3	10	5	42672	hsa-miR-453	Experimental	
2	5	10	5	42672	hsa-miR-453	Experimental	
2	7	10	5	42672	hsa-miR-453	Experimental	
1	2	6	7	42854	hsa-miR-454	Experimental	
1	4	6	7	42854	hsa-miR-454	Experimental	
1	6	6	7	42854	hsa-miR-454	Experimental	
1	8	6	7	42854	hsa-miR-454	Experimental	
1	1	15	5	28520	hsa-miR-454*	Experimental	
1	3	15	5	28520	hsa-miR-454*	Experimental	
1	5	15	5	28520	hsa-miR-454*	Experimental	
1	7	15	5	28520	hsa-miR-454*	Experimental	
4	2	6	4	28950	hsa-miR-455-3p	Experimental	
4	4	6	4	28950	hsa-miR-455-3p	Experimental	
4	6	6	4	28950	hsa-miR-455-3p	Experimental	
4	8	6	4	28950	hsa-miR-455-3p	Experimental	
4	1	14	3	13179	rno-miR-455	Experimental	
4	3	14	3	13179	rno-miR-455	Experimental	
4	5	14	3	13179	rno-miR-455	Experimental	
4	7	14	3	13179	rno-miR-455	Experimental	
4	1	5	6	42623	hsa-miR-483-3p	Experimental	
4	3	5	6	42623	hsa-miR-483-3p	Experimental	
4	5	5	6	42623	hsa-miR-483-3p	Experimental	
4	7	5	6	42623	hsa-miR-483-3p	Experimental	
1	2	5	6	42654	hsa-miR-483-5p	Experimental	
1	4	5	6	42654	hsa-miR-483-5p	Experimental	
1	6	5	6	42654	hsa-miR-483-5p	Experimental	
1	8	5	6	42654	hsa-miR-483-5p	Experimental	
2	2	10	5	42698	rno-miR-484	Experimental	
2	4	10	5	42698	rno-miR-484	Experimental	
2	6	10	5	42698	rno-miR-484	Experimental	
2	8	10	5	42698	rno-miR-484	Experimental	
1	2	13	4	42694	mmu-miR-485*	Experimental	
1	4	13	4	42694	mmu-miR-485*	Experimental	
1	6	13	4	42694	mmu-miR-485*	Experimental	
1	8	13	4	42694	mmu-miR-485*	Experimental	
2	2	14	6	42480	rno-miR-485	Experimental	
2	4	14	6	42480	rno-miR-485	Experimental	
2	6	14	6	42480	rno-miR-485	Experimental	
2	8	14	6	42480	rno-miR-485	Experimental	
3	2	9	7	42946	hsa-miR-486-3p	Experimental	
3	4	9	7	42946	hsa-miR-486-3p	Experimental	
3	6	9	7	42946	hsa-miR-486-3p	Experimental	
3	8	9	7	42946	hsa-miR-486-3p	Experimental	
1	2	16	5	32946	mmu-miR-486	Experimental	
1	4	16	5	32946	mmu-miR-486	Experimental	
1	6	16	5	32946	mmu-miR-486	Experimental	
1	8	16	5	32946	mmu-miR-486	Experimental	
3	1	14	3	13183	hsa-miR-487a	Experimental	
3	3	14	3	13183	hsa-miR-487a	Experimental	
3	5	14	3	13183	hsa-miR-487a	Experimental	
3	7	14	3	13183	hsa-miR-487a	Experimental	
2	2	7	1	14285	rno-miR-487b	Experimental	
2	4	7	1	14285	rno-miR-487b	Experimental	
2	6	7	1	14285	rno-miR-487b	Experimental	
2	8	7	1	14285	rno-miR-487b	Experimental	
4	2	3	7	42704	hsa-miR-488	Experimental	
4	4	3	7	42704	hsa-miR-488	Experimental	
4	6	3	7	42704	hsa-miR-488	Experimental	
4	8	3	7	42704	hsa-miR-488	Experimental	
2	1	15	2	11120	hsa-miR-488*	Experimental	
2	3	15	2	11120	hsa-miR-488*	Experimental	
2	5	15	2	11120	hsa-miR-488*	Experimental	
2	7	15	2	11120	hsa-miR-488*	Experimental	
4	2	5	7	42794	hsa-miR-489	Experimental	
4	4	5	7	42794	hsa-miR-489	Experimental	
4	6	5	7	42794	hsa-miR-489	Experimental	
4	8	5	7	42794	hsa-miR-489	Experimental	
1	2	7	6	42703	mmu-miR-490	Experimental	
1	4	7	6	42703	mmu-miR-490	Experimental	
1	6	7	6	42703	mmu-miR-490	Experimental	
1	8	7	6	42703	mmu-miR-490	Experimental	
3	1	2	4	17822	hsa-miR-490-5p	Experimental	
3	3	2	4	17822	hsa-miR-490-5p	Experimental	
3	5	2	4	17822	hsa-miR-490-5p	Experimental	
3	7	2	4	17822	hsa-miR-490-5p	Experimental	
2	1	3	4	17927	hsa-miR-491-3p	Experimental	
2	3	3	4	17927	hsa-miR-491-3p	Experimental	
2	5	3	4	17927	hsa-miR-491-3p	Experimental	
2	7	3	4	17927	hsa-miR-491-3p	Experimental	
1	1	15	2	11123	mmu-miR-491	Experimental	
1	3	15	2	11123	mmu-miR-491	Experimental	
1	5	15	2	11123	mmu-miR-491	Experimental	
1	7	15	2	11123	mmu-miR-491	Experimental	
4	1	13	4	42661	hsa-miR-492	Experimental	
4	3	13	4	42661	hsa-miR-492	Experimental	
4	5	13	4	42661	hsa-miR-492	Experimental	
4	7	13	4	42661	hsa-miR-492	Experimental	
4	1	15	5	28257	hsa-miR-493	Experimental	
4	3	15	5	28257	hsa-miR-493	Experimental	
4	5	15	5	28257	hsa-miR-493	Experimental	
4	7	15	5	28257	hsa-miR-493	Experimental	
4	1	12	3	11125	hsa-miR-493*	Experimental	
4	3	12	3	11125	hsa-miR-493*	Experimental	
4	5	12	3	11125	hsa-miR-493*	Experimental	
4	7	12	3	11125	hsa-miR-493*	Experimental	
4	2	13	10	42936	rno-miR-493	Experimental	
4	4	13	10	42936	rno-miR-493	Experimental	
4	6	13	10	42936	rno-miR-493	Experimental	
4	8	13	10	42936	rno-miR-493	Experimental	
4	1	3	6	42540	rno-miR-494	Experimental	
4	3	3	6	42540	rno-miR-494	Experimental	
4	5	3	6	42540	rno-miR-494	Experimental	
4	7	3	6	42540	rno-miR-494	Experimental	
2	1	7	6	42676	rno-miR-495	Experimental	
2	3	7	6	42676	rno-miR-495	Experimental	
2	5	7	6	42676	rno-miR-495	Experimental	
2	7	7	6	42676	rno-miR-495	Experimental	
3	1	12	3	11128	mmu-miR-496	Experimental	
3	3	12	3	11128	mmu-miR-496	Experimental	
3	5	12	3	11128	mmu-miR-496	Experimental	
3	7	12	3	11128	mmu-miR-496	Experimental	
3	2	3	6	42558	hsa-miR-497*	Experimental	
3	4	3	6	42558	hsa-miR-497*	Experimental	
3	6	3	6	42558	hsa-miR-497*	Experimental	
3	8	3	6	42558	hsa-miR-497*	Experimental	
1	2	10	6	42847	rno-miR-497	Experimental	
1	4	10	6	42847	rno-miR-497	Experimental	
1	6	10	6	42847	rno-miR-497	Experimental	
1	8	10	6	42847	rno-miR-497	Experimental	
1	1	4	5	42442	hsa-miR-498	Experimental	
1	3	4	5	42442	hsa-miR-498	Experimental	
1	5	4	5	42442	hsa-miR-498	Experimental	
1	7	4	5	42442	hsa-miR-498	Experimental	
4	2	11	1	17831	hsa-miR-499-3p	Experimental	
4	4	11	1	17831	hsa-miR-499-3p	Experimental	
4	6	11	1	17831	hsa-miR-499-3p	Experimental	
4	8	11	1	17831	hsa-miR-499-3p	Experimental	
1	2	5	2	14313	rno-miR-499	Experimental	
1	4	5	2	14313	rno-miR-499	Experimental	
1	6	5	2	14313	rno-miR-499	Experimental	
1	8	5	2	14313	rno-miR-499	Experimental	
1	2	2	4	17875	hsa-miR-500	Experimental	
1	4	2	4	17875	hsa-miR-500	Experimental	
1	6	2	4	17875	hsa-miR-500	Experimental	
1	8	2	4	17875	hsa-miR-500	Experimental	
4	2	4	6	42600	hsa-miR-500*	Experimental	
4	4	4	6	42600	hsa-miR-500*	Experimental	
4	6	4	6	42600	hsa-miR-500*	Experimental	
4	8	4	6	42600	hsa-miR-500*	Experimental	
3	1	4	6	42578	mmu-miR-501-3p	Experimental	
3	3	4	6	42578	mmu-miR-501-3p	Experimental	
3	5	4	6	42578	mmu-miR-501-3p	Experimental	
3	7	4	6	42578	mmu-miR-501-3p	Experimental	
1	2	11	6	42910	hsa-miR-501-5p	Experimental	
1	4	11	6	42910	hsa-miR-501-5p	Experimental	
1	6	11	6	42910	hsa-miR-501-5p	Experimental	
1	8	11	6	42910	hsa-miR-501-5p	Experimental	
3	1	9	7	42921	hsa-miR-502-3p	Experimental	
3	3	9	7	42921	hsa-miR-502-3p	Experimental	
3	5	9	7	42921	hsa-miR-502-3p	Experimental	
3	7	9	7	42921	hsa-miR-502-3p	Experimental	
2	1	12	3	11134	hsa-miR-502-5p	Experimental	
2	3	12	3	11134	hsa-miR-502-5p	Experimental	
2	5	12	3	11134	hsa-miR-502-5p	Experimental	
2	7	12	3	11134	hsa-miR-502-5p	Experimental	
1	1	12	3	11135	hsa-miR-503	Experimental	
1	3	12	3	11135	hsa-miR-503	Experimental	
1	5	12	3	11135	hsa-miR-503	Experimental	
1	7	12	3	11135	hsa-miR-503	Experimental	
2	1	15	5	28480	mmu-miR-504	Experimental	
2	3	15	5	28480	mmu-miR-504	Experimental	
2	5	15	5	28480	mmu-miR-504	Experimental	
2	7	15	5	28480	mmu-miR-504	Experimental	
2	1	4	5	33915	hsa-miR-505	Experimental	
2	3	4	5	33915	hsa-miR-505	Experimental	
2	5	4	5	33915	hsa-miR-505	Experimental	
2	7	4	5	33915	hsa-miR-505	Experimental	
4	1	6	5	42490	hsa-miR-505*	Experimental	
4	3	6	5	42490	hsa-miR-505*	Experimental	
4	5	6	5	42490	hsa-miR-505*	Experimental	
4	7	6	5	42490	hsa-miR-505*	Experimental	
2	1	13	10	42669	rno-miR-505	Experimental	
2	3	13	10	42669	rno-miR-505	Experimental	
2	5	13	10	42669	rno-miR-505	Experimental	
2	7	13	10	42669	rno-miR-505	Experimental	
4	2	5	1	11138	hsa-miR-506	Experimental	
4	4	5	1	11138	hsa-miR-506	Experimental	
4	6	5	1	11138	hsa-miR-506	Experimental	
4	8	5	1	11138	hsa-miR-506	Experimental	
3	2	5	1	11139	hsa-miR-507	Experimental	
3	4	5	1	11139	hsa-miR-507	Experimental	
3	6	5	1	11139	hsa-miR-507	Experimental	
3	8	5	1	11139	hsa-miR-507	Experimental	
2	2	5	1	11140	hsa-miR-508-3p	Experimental	
2	4	5	1	11140	hsa-miR-508-3p	Experimental	
2	6	5	1	11140	hsa-miR-508-3p	Experimental	
2	8	5	1	11140	hsa-miR-508-3p	Experimental	
1	1	13	5	42812	hsa-miR-508-5p	Experimental	
1	3	13	5	42812	hsa-miR-508-5p	Experimental	
1	5	13	5	42812	hsa-miR-508-5p	Experimental	
1	7	13	5	42812	hsa-miR-508-5p	Experimental	
1	1	1	7	42589	hsa-miR-509-3-5p	Experimental	
1	3	1	7	42589	hsa-miR-509-3-5p	Experimental	
1	5	1	7	42589	hsa-miR-509-3-5p	Experimental	
1	7	1	7	42589	hsa-miR-509-3-5p	Experimental	
1	2	5	1	11141	hsa-miR-509-3p	Experimental	
1	4	5	1	11141	hsa-miR-509-3p	Experimental	
1	6	5	1	11141	hsa-miR-509-3p	Experimental	
1	8	5	1	11141	hsa-miR-509-3p	Experimental	
3	1	6	8	42972	hsa-miR-509-5p	Experimental	
3	3	6	8	42972	hsa-miR-509-5p	Experimental	
3	5	6	8	42972	hsa-miR-509-5p	Experimental	
3	7	6	8	42972	hsa-miR-509-5p	Experimental	
4	2	3	2	11142	hsa-miR-510	Experimental	
4	4	3	2	11142	hsa-miR-510	Experimental	
4	6	3	2	11142	hsa-miR-510	Experimental	
4	8	3	2	11142	hsa-miR-510	Experimental	
4	1	5	4	27229	hsa-miR-511	Experimental	
4	3	5	4	27229	hsa-miR-511	Experimental	
4	5	5	4	27229	hsa-miR-511	Experimental	
4	7	5	4	27229	hsa-miR-511	Experimental	
3	2	3	2	11144	hsa-miR-512-3p	Experimental	
3	4	3	2	11144	hsa-miR-512-3p	Experimental	
3	6	3	2	11144	hsa-miR-512-3p	Experimental	
3	8	3	2	11144	hsa-miR-512-3p	Experimental	
4	1	2	9	42930	hsa-miR-512-5p	Experimental	
4	3	2	9	42930	hsa-miR-512-5p	Experimental	
4	5	2	9	42930	hsa-miR-512-5p	Experimental	
4	7	2	9	42930	hsa-miR-512-5p	Experimental	
4	2	15	9	42960	hsa-miR-513a-3p	Experimental	
4	4	15	9	42960	hsa-miR-513a-3p	Experimental	
4	6	15	9	42960	hsa-miR-513a-3p	Experimental	
4	8	15	9	42960	hsa-miR-513a-3p	Experimental	
1	1	4	6	42581	hsa-miR-513a-5p	Experimental	
1	3	4	6	42581	hsa-miR-513a-5p	Experimental	
1	5	4	6	42581	hsa-miR-513a-5p	Experimental	
1	7	4	6	42581	hsa-miR-513a-5p	Experimental	
1	2	2	9	42959	hsa-miR-514	Experimental	
1	4	2	9	42959	hsa-miR-514	Experimental	
1	6	2	9	42959	hsa-miR-514	Experimental	
1	8	2	9	42959	hsa-miR-514	Experimental	
2	2	3	2	11148	hsa-miR-515-3p	Experimental	
2	4	3	2	11148	hsa-miR-515-3p	Experimental	
2	6	3	2	11148	hsa-miR-515-3p	Experimental	
2	8	3	2	11148	hsa-miR-515-3p	Experimental	
1	2	3	2	11149	hsa-miR-515-5p	Experimental	
1	4	3	2	11149	hsa-miR-515-5p	Experimental	
1	6	3	2	11149	hsa-miR-515-5p	Experimental	
1	8	3	2	11149	hsa-miR-515-5p	Experimental	
3	2	10	4	42550	hsa-miR-516a-5p	Experimental	
3	4	10	4	42550	hsa-miR-516a-5p	Experimental	
3	6	10	4	42550	hsa-miR-516a-5p	Experimental	
3	8	10	4	42550	hsa-miR-516a-5p	Experimental	
3	2	15	2	11151	hsa-miR-516b	Experimental	
3	4	15	2	11151	hsa-miR-516b	Experimental	
3	6	15	2	11151	hsa-miR-516b	Experimental	
3	8	15	2	11151	hsa-miR-516b	Experimental	
4	2	15	2	11150	hsa-miR-516b*	Experimental	
4	4	15	2	11150	hsa-miR-516b*	Experimental	
4	6	15	2	11150	hsa-miR-516b*	Experimental	
4	8	15	2	11150	hsa-miR-516b*	Experimental	
3	2	13	3	13130	hsa-miR-517*	Experimental	
3	4	13	3	13130	hsa-miR-517*	Experimental	
3	6	13	3	13130	hsa-miR-517*	Experimental	
3	8	13	3	13130	hsa-miR-517*	Experimental	
3	1	9	4	42484	hsa-miR-517a	Experimental	
3	3	9	4	42484	hsa-miR-517a	Experimental	
3	5	9	4	42484	hsa-miR-517a	Experimental	
3	7	9	4	42484	hsa-miR-517a	Experimental	
2	1	1	6	42450	hsa-miR-517b	Experimental	
2	3	1	6	42450	hsa-miR-517b	Experimental	
2	5	1	6	42450	hsa-miR-517b	Experimental	
2	7	1	6	42450	hsa-miR-517b	Experimental	
2	2	15	2	11154	hsa-miR-517c	Experimental	
2	4	15	2	11154	hsa-miR-517c	Experimental	
2	6	15	2	11154	hsa-miR-517c	Experimental	
2	8	15	2	11154	hsa-miR-517c	Experimental	
4	2	2	6	42520	hsa-miR-518a-3p	Experimental	
4	4	2	6	42520	hsa-miR-518a-3p	Experimental	
4	6	2	6	42520	hsa-miR-518a-3p	Experimental	
4	8	2	6	42520	hsa-miR-518a-3p	Experimental	
3	1	13	3	11177	hsa-miR-527	Experimental	
3	3	13	3	11177	hsa-miR-527	Experimental	
3	5	13	3	11177	hsa-miR-527	Experimental	
3	7	13	3	11177	hsa-miR-527	Experimental	
4	2	9	5	42643	hsa-miR-518b	Experimental	
4	4	9	5	42643	hsa-miR-518b	Experimental	
4	6	9	5	42643	hsa-miR-518b	Experimental	
4	8	9	5	42643	hsa-miR-518b	Experimental	
2	2	3	6	42559	hsa-miR-518c	Experimental	
